Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST1364,Simran Kaur,FEMALE,30,Hyderabad,2023-06-15,2021-03-31,23585.989999999998,1.0,test@domain.com,6098755389.0,InDia
CUST1360,Rohit Mehta,MALE,30,Mumbai,2020-06-05,2022-06-06,23585.989999999998,1.0,user@example.com,9352245625.0,india
CUST1687,Simran Kaur,MALE,30,Kolkata,2021-09-20,2023-09-16,23585.989999999998,3.0,invalid_email,8137368704.0,InDia
CUST1269,Priya Singh,FEMALE,30,Kolkata,2023-05-22,2022-07-10,23585.989999999998,1.0,invalid_email,8137368704.0,india
CUST1218,Kavya Nair,FEMALE,30,Mumbai,2020-10-12,2022-01-28,23585.989999999998,1.0,user@example.com,6786735872.0,India
CUST1683,Amit Kumar,MALE,30,Chennai,2022-11-03,2022-02-24,23585.989999999998,1.0,invalid_email,6786735872.0,India
CUST1730,Vikas Yadav,MALE,30,Mumbai,2023-06-09,2023-11-13,23585.989999999998,2.0,user@example.com,9364397380.0,InDia
CUST1495,Anjali Gupta,MALE,30,Kolkata,2023-09-14,2023-09-07,23585.989999999998,5.0,invalid_email,9364397380.0,india
CUST1187,Kavya Nair,MALE,30,Delhi,2021-05-25,2024-02-03,23585.989999999998,1.0,user@example.com,8936506621.0,InDia
CUST1536,Vikas Yadav,MALE,30,Delhi,2023-12-13,2021-04-12,23585.989999999998,1.0,test@domain.com,7214478825.0,InDia
CUST1570,Rahul Sharma,MALE,30,Delhi,2023-07-08,2024-04-26,23585.989999999998,5.0,invalid_email,8177776289.0,india
CUST1587,Amit Kumar,MALE,30,Kolkata,2023-03-15,2025-01-10,23585.989999999998,2.0,invalid_email,9419452769.0,InDia
CUST1504,Priya Singh,MALE,30,Kolkata,2020-09-05,2022-02-25,23585.989999999998,4.0,invalid_email,9419452769.0,india
CUST1836,Rohit Mehta,MALE,30,Kolkata,2021-01-03,2021-10-08,23585.989999999998,2.0,invalid_email,7895566348.0,india
CUST1689,Rahul Sharma,MALE,30,Chennai,2021-09-12,2021-07-02,23585.989999999998,5.0,test@domain.com,7920546060.0,india
CUST1644,Priya Singh,MALE,30,Kolkata,2022-05-16,2023-07-01,23585.989999999998,1.0,user@example.com,9798906438.0,InDia
CUST1514,Anjali Gupta,MALE,30,Kolkata,2022-03-31,2023-06-16,23585.989999999998,3.0,invalid_email,7198938920.0,InDia
CUST1873,Neha Verma,MALE,30,Chennai,2023-02-15,2022-01-10,23585.989999999998,3.0,test@domain.com,9127230642.0,india
CUST1957,Kavya Nair,MALE,30,Kolkata,2023-02-03,2023-02-04,23585.989999999998,4.0,user@example.com,7751605869.0,india
CUST1160,Amit Kumar,MALE,30,Kolkata,2021-10-20,2021-08-03,23585.989999999998,1.0,test@domain.com,9924748147.0,india
CUST1298,Amit Kumar,FEMALE,30,Kolkata,2021-03-24,2021-08-01,23585.989999999998,1.0,invalid_email,8212278403.0,InDia
CUST1636,Vikas Yadav,FEMALE,30,Hyderabad,2023-10-15,2021-10-21,23585.989999999998,2.0,user@example.com,9929994440.0,india
CUST1879,Kavya Nair,FEMALE,30,Hyderabad,2020-10-01,2021-11-09,23585.989999999998,5.0,test@domain.com,7264982360.0,InDia
CUST1894,Priya Singh,FEMALE,30,Hyderabad,2023-10-15,2023-02-15,23585.989999999998,1.0,invalid_email,6506589434.0,India
CUST1498,Rohit Mehta,FEMALE,30,Chennai,2020-05-10,2024-09-02,23585.989999999998,3.0,user@example.com,9742509468.0,InDia
CUST1458,Rohit Mehta,MALE,30,Chennai,2023-12-22,2021-12-20,23585.989999999998,2.0,user@example.com,9148333808.0,india
CUST1943,Rohit Mehta,MALE,30,Chennai,2021-11-19,2023-02-25,23585.989999999998,1.0,user@example.com,7430079883.0,InDia
CUST1688,Priya Singh,FEMALE,30,Chennai,2021-09-10,2024-06-03,23585.989999999998,5.0,invalid_email,7430079883.0,india
CUST1821,Neha Verma,FEMALE,30,Mumbai,2020-05-30,2024-12-11,23585.989999999998,5.0,user@example.com,8078002972.0,InDia
CUST1762,Amit Kumar,MALE,30,Delhi,2023-01-30,2024-06-10,23585.989999999998,1.0,invalid_email,6283885119.0,india
CUST1884,Neha Verma,MALE,30,Kolkata,2022-12-13,2023-05-17,23585.989999999998,5.0,test@domain.com,8173408225.0,India
CUST1255,Arjun Singh,FEMALE,30,Hyderabad,2021-01-17,2025-02-06,23585.989999999998,2.0,test@domain.com,8486971109.0,InDia
CUST1223,Neha Verma,MALE,30,Hyderabad,2022-11-03,2023-04-01,23585.989999999998,1.0,invalid_email,6443752840.0,india
CUST1676,Rahul Sharma,MALE,30,Chennai,2023-07-08,2025-02-05,23585.989999999998,1.0,user@example.com,6443752840.0,InDia
CUST1834,Amit Kumar,MALE,30,Mumbai,2023-02-02,2024-07-24,23585.989999999998,5.0,user@example.com,6420280532.0,India
CUST1485,Simran Kaur,MALE,30,Delhi,2021-06-10,2021-06-19,23585.989999999998,5.0,test@domain.com,9502328198.0,india
CUST1033,Priya Singh,MALE,30,Mumbai,2023-01-24,2024-09-06,23585.989999999998,1.0,user@example.com,9502328198.0,InDia
CUST1403,Rohit Mehta,MALE,30,Hyderabad,2022-01-14,2021-05-01,23585.989999999998,1.0,user@example.com,6691141380.0,India
CUST1500,Vikas Yadav,FEMALE,30,Delhi,2022-09-27,2022-06-11,23585.989999999998,1.0,invalid_email,9849790298.0,India
CUST1013,Arjun Singh,FEMALE,30,Kolkata,2023-06-03,2023-12-09,23585.989999999998,5.0,invalid_email,7628797637.0,India
CUST1273,Simran Kaur,FEMALE,30,Hyderabad,2020-03-19,2023-08-08,23585.989999999998,1.0,invalid_email,8007750220.0,india
CUST1309,Priya Singh,MALE,30,Mumbai,2020-12-11,2023-08-25,23585.989999999998,5.0,invalid_email,6444490979.0,india
CUST1675,Rahul Sharma,MALE,30,Hyderabad,2021-02-07,2021-07-02,23585.989999999998,2.0,test@domain.com,7464965520.0,india
CUST1253,Kavya Nair,MALE,30,Hyderabad,2023-08-13,2022-11-18,23585.989999999998,4.0,invalid_email,8574448089.0,India
CUST1341,Anjali Gupta,MALE,30,Kolkata,2024-01-01,2023-01-01,23585.989999999998,3.0,invalid_email,8574448089.0,India
CUST1388,Anjali Gupta,MALE,30,Delhi,2022-08-11,2024-11-11,23585.989999999998,4.0,test@domain.com,6717629397.0,InDia
CUST1839,Anjali Gupta,MALE,30,Mumbai,2022-06-15,2024-07-11,23585.989999999998,4.0,invalid_email,6624690071.0,India
CUST1426,Rahul Sharma,FEMALE,30,Kolkata,2021-10-19,2024-10-19,23585.989999999998,2.0,user@example.com,6624690071.0,India
CUST1877,Neha Verma,MALE,30,Mumbai,2021-04-12,2022-05-12,23585.989999999998,3.0,invalid_email,8411510445.0,India
CUST1700,Simran Kaur,MALE,30,Kolkata,2022-09-28,2022-04-13,23585.989999999998,3.0,test@domain.com,6408043583.0,InDia
CUST1090,Neha Verma,FEMALE,30,Kolkata,2022-07-19,2023-06-26,23585.989999999998,1.0,test@domain.com,9856922760.0,India
CUST1254,Neha Verma,MALE,30,Kolkata,2020-09-01,2022-03-19,23585.989999999998,1.0,test@domain.com,9856922760.0,india
CUST1344,Priya Singh,MALE,30,Delhi,2022-06-05,2021-11-17,23585.989999999998,3.0,invalid_email,8690646800.0,india
CUST1424,Anjali Gupta,FEMALE,30,Hyderabad,2022-05-01,2024-12-15,23585.989999999998,5.0,test@domain.com,8466473096.0,India
CUST1270,Rahul Sharma,MALE,30,Chennai,2021-04-10,2022-01-31,23585.989999999998,5.0,test@domain.com,6464280371.0,india
CUST1819,Vikas Yadav,MALE,30,Hyderabad,2020-11-18,2021-09-03,23585.989999999998,1.0,invalid_email,8552828861.0,india
CUST1032,Neha Verma,FEMALE,30,Chennai,2022-07-04,2023-07-04,23585.989999999998,1.0,test@domain.com,8552828861.0,india
CUST1384,Kavya Nair,MALE,30,Chennai,2024-01-25,2022-11-21,23585.989999999998,2.0,invalid_email,8552828861.0,InDia
CUST1492,Rohit Mehta,FEMALE,30,Hyderabad,2020-02-10,2022-03-19,23585.989999999998,1.0,invalid_email,8297411241.0,India
CUST1490,Neha Verma,FEMALE,30,Chennai,2022-08-30,2021-01-08,23585.989999999998,2.0,test@domain.com,7756161386.0,india
CUST1433,Rohit Mehta,MALE,30,Mumbai,2021-12-16,2023-04-26,23585.989999999998,5.0,user@example.com,8608073721.0,InDia
CUST1962,Vikas Yadav,MALE,30,Kolkata,2023-10-03,2021-10-26,23585.989999999998,5.0,user@example.com,8608073721.0,InDia
CUST1180,Vikas Yadav,MALE,30,Mumbai,2020-10-26,2021-10-23,23585.989999999998,4.0,user@example.com,8178370069.0,InDia
CUST1829,Anjali Gupta,MALE,30,Hyderabad,2020-03-11,2022-05-04,23585.989999999998,4.0,invalid_email,8178370069.0,india
CUST1502,Amit Kumar,MALE,30,Kolkata,2021-02-05,2023-07-29,23585.989999999998,1.0,user@example.com,8178370069.0,india
CUST1135,Anjali Gupta,MALE,30,Delhi,2023-11-25,2024-08-27,23585.989999999998,2.0,user@example.com,8495117166.0,India
CUST1524,Rahul Sharma,FEMALE,30,Mumbai,2021-08-03,2022-04-11,23585.989999999998,4.0,test@domain.com,8495117166.0,InDia
CUST1136,Neha Verma,MALE,30,Hyderabad,2022-05-11,2021-09-19,23585.989999999998,1.0,user@example.com,8312825775.0,India
CUST1993,Anjali Gupta,MALE,30,Chennai,2022-03-13,2022-07-26,23585.989999999998,2.0,invalid_email,9138688610.0,India
CUST1179,Simran Kaur,FEMALE,30,Delhi,2022-08-30,2024-12-09,23585.989999999998,4.0,test@domain.com,9180691779.0,india
CUST1150,Amit Kumar,FEMALE,30,Mumbai,2020-03-31,2024-07-25,23585.989999999998,4.0,user@example.com,6247951241.0,InDia
CUST1501,Arjun Singh,FEMALE,30,Mumbai,2023-10-02,2023-05-10,23585.989999999998,1.0,user@example.com,8818304702.0,InDia
CUST1129,Anjali Gupta,MALE,30,Hyderabad,2023-11-14,2022-09-13,23585.989999999998,3.0,user@example.com,8818304702.0,InDia
CUST1143,Priya Singh,FEMALE,30,Mumbai,2024-01-28,2023-03-09,23585.989999999998,2.0,user@example.com,9744587249.0,india
CUST1901,Kavya Nair,MALE,30,Kolkata,2022-05-06,2021-01-25,23585.989999999998,3.0,test@domain.com,6782120970.0,india
CUST1847,Rohit Mehta,MALE,30,Chennai,2020-12-18,2023-12-13,23585.989999999998,2.0,invalid_email,6782120970.0,india
CUST1168,Rohit Mehta,FEMALE,30,Hyderabad,2020-12-10,2021-04-13,23585.989999999998,1.0,user@example.com,6782120970.0,india
CUST1158,Rahul Sharma,FEMALE,30,Kolkata,2022-05-21,2021-11-26,23585.989999999998,2.0,invalid_email,8487408633.0,india
CUST1710,Kavya Nair,MALE,30,Delhi,2023-11-16,2022-11-12,23585.989999999998,2.0,invalid_email,9097585764.0,india
CUST1876,Neha Verma,MALE,30,Chennai,2020-11-17,2025-01-02,23585.989999999998,1.0,test@domain.com,8009807193.0,india
CUST1049,Rohit Mehta,FEMALE,30,Kolkata,2020-11-15,2022-02-12,23585.989999999998,1.0,test@domain.com,7378889227.0,india
CUST1571,Rohit Mehta,MALE,30,Delhi,2022-02-01,2024-06-04,23585.989999999998,1.0,user@example.com,9440119036.0,india
CUST1178,Neha Verma,FEMALE,30,Delhi,2021-07-17,2023-05-23,23585.989999999998,1.0,user@example.com,8455143973.0,india
CUST1908,Priya Singh,MALE,30,Kolkata,2021-10-19,2023-09-25,23585.989999999998,1.0,user@example.com,8455143973.0,India
CUST1843,Kavya Nair,FEMALE,30,Kolkata,2020-01-01,2021-11-22,23585.989999999998,2.0,test@domain.com,6480090272.0,InDia
CUST1266,Simran Kaur,MALE,30,Kolkata,2022-01-20,2022-06-26,23585.989999999998,3.0,test@domain.com,9751515733.0,india
CUST1419,Neha Verma,MALE,30,Kolkata,2022-09-01,2023-05-21,23585.989999999998,2.0,test@domain.com,6207052112.0,India
CUST1068,Neha Verma,MALE,30,Chennai,2020-05-06,2023-12-24,23585.989999999998,2.0,test@domain.com,6207052112.0,InDia
CUST1014,Rohit Mehta,MALE,30,Chennai,2020-10-28,2022-11-27,23585.989999999998,4.0,user@example.com,9538016305.0,InDia
CUST1940,Amit Kumar,FEMALE,30,Kolkata,2021-06-08,2023-07-22,23585.989999999998,2.0,test@domain.com,8921150773.0,India
CUST1086,Neha Verma,FEMALE,30,Chennai,2023-02-07,2024-01-09,23585.989999999998,2.0,test@domain.com,8908982367.0,InDia
CUST1116,Arjun Singh,FEMALE,30,Hyderabad,2022-09-29,2024-12-22,23585.989999999998,3.0,invalid_email,7602761167.0,India
CUST1421,Rohit Mehta,MALE,30,Delhi,2023-09-27,2024-01-11,23585.989999999998,2.0,test@domain.com,6831396490.0,India
CUST1661,Vikas Yadav,MALE,30,Kolkata,2021-04-29,2023-07-31,23585.989999999998,1.0,invalid_email,7136062837.0,india
CUST1206,Priya Singh,FEMALE,30,Chennai,2020-08-09,2021-12-20,23585.989999999998,3.0,test@domain.com,9337566463.0,India
CUST1299,Rahul Sharma,MALE,30,Hyderabad,2023-05-14,2022-04-18,23585.989999999998,1.0,user@example.com,7718861078.0,india
CUST1318,Rahul Sharma,FEMALE,30,Chennai,2023-12-20,2024-04-15,23585.989999999998,5.0,user@example.com,7718861078.0,india
CUST1342,Neha Verma,MALE,30,Kolkata,2021-09-29,2021-01-18,23585.989999999998,3.0,test@domain.com,7185586150.0,india
CUST1224,Simran Kaur,FEMALE,30,Mumbai,2021-10-23,2022-07-31,23585.989999999998,4.0,invalid_email,7185586150.0,InDia
CUST1166,Rohit Mehta,MALE,30,Chennai,2021-11-23,2022-12-29,23585.989999999998,5.0,invalid_email,7282767250.0,India
CUST1265,Rohit Mehta,MALE,30,Hyderabad,2023-05-31,2022-04-28,23585.989999999998,3.0,user@example.com,9167691985.0,India
CUST1145,Vikas Yadav,FEMALE,30,Delhi,2020-11-16,2024-05-09,23585.989999999998,5.0,user@example.com,9167691985.0,India
CUST1529,Amit Kumar,MALE,30,Mumbai,2021-06-22,2022-05-11,23585.989999999998,1.0,invalid_email,9167691985.0,india
CUST1040,Arjun Singh,FEMALE,30,Delhi,2021-09-01,2022-04-25,23585.989999999998,5.0,user@example.com,6663930575.0,India
CUST1967,Arjun Singh,FEMALE,30,Delhi,2022-08-07,2021-05-06,23585.989999999998,1.0,test@domain.com,8888825471.0,india
CUST1326,Vikas Yadav,FEMALE,30,Kolkata,2023-08-01,2023-10-24,23585.989999999998,4.0,user@example.com,8888825471.0,india
CUST1913,Arjun Singh,FEMALE,30,Delhi,2020-10-21,2021-11-23,23585.989999999998,1.0,invalid_email,8177534873.0,india
CUST1345,Arjun Singh,FEMALE,30,Mumbai,2021-09-27,2021-09-23,23585.989999999998,3.0,user@example.com,8302521621.0,InDia
CUST1938,Arjun Singh,MALE,30,Kolkata,2020-06-03,2023-05-09,23585.989999999998,1.0,user@example.com,9012180879.0,india
CUST1041,Anjali Gupta,FEMALE,30,Delhi,2022-01-10,2024-02-29,23585.989999999998,2.0,invalid_email,9012180879.0,India
CUST1696,Vikas Yadav,MALE,30,Delhi,2021-05-04,2021-03-25,23585.989999999998,4.0,invalid_email,9399194920.0,InDia
CUST1619,Kavya Nair,MALE,30,Hyderabad,2022-02-19,2021-12-03,23585.989999999998,3.0,invalid_email,9627926266.0,India
CUST1955,Rahul Sharma,MALE,30,Delhi,2021-10-04,2021-07-28,23585.989999999998,3.0,test@domain.com,9627926266.0,India
CUST1361,Rohit Mehta,MALE,30,Hyderabad,2022-05-15,2021-05-01,23585.989999999998,2.0,test@domain.com,8894327312.0,InDia
CUST1900,Vikas Yadav,MALE,30,Chennai,2021-12-28,2022-06-02,23585.989999999998,2.0,user@example.com,6925898200.0,india
CUST1892,Vikas Yadav,FEMALE,30,Kolkata,2022-01-23,2024-03-19,23585.989999999998,1.0,invalid_email,6318467091.0,India
CUST1647,Amit Kumar,MALE,30,Hyderabad,2022-03-17,2024-07-26,23585.989999999998,5.0,invalid_email,6318467091.0,InDia
CUST1764,Anjali Gupta,FEMALE,30,Mumbai,2020-04-06,2024-06-18,23585.989999999998,3.0,invalid_email,6318467091.0,india
CUST1935,Rahul Sharma,MALE,30,Chennai,2023-02-09,2024-01-22,23585.989999999998,1.0,invalid_email,7255679668.0,InDia
CUST1606,Rahul Sharma,MALE,30,Chennai,2023-12-20,2023-12-27,23585.989999999998,1.0,test@domain.com,8663942261.0,InDia
CUST1711,Rohit Mehta,MALE,30,Mumbai,2022-06-06,2023-03-29,23585.989999999998,4.0,test@domain.com,7208630410.0,InDia
CUST1245,Rahul Sharma,FEMALE,30,Mumbai,2021-02-20,2023-04-07,23585.989999999998,5.0,invalid_email,6741496645.0,InDia
CUST1017,Amit Kumar,FEMALE,30,Delhi,2021-09-23,2023-05-11,23585.989999999998,4.0,test@domain.com,9805985466.0,InDia
CUST1111,Rohit Mehta,FEMALE,30,Mumbai,2020-04-24,2022-06-30,23585.989999999998,3.0,user@example.com,8130991187.0,India
CUST1296,Arjun Singh,MALE,30,Kolkata,2020-07-28,2023-04-26,23585.989999999998,2.0,user@example.com,9772942981.0,India
CUST1760,Anjali Gupta,MALE,30,Chennai,2022-10-28,2022-03-27,23585.989999999998,1.0,test@domain.com,8096529705.0,india
CUST1989,Simran Kaur,FEMALE,30,Chennai,2021-01-07,2024-10-16,23585.989999999998,4.0,user@example.com,9878837655.0,India
CUST1598,Anjali Gupta,MALE,30,Hyderabad,2021-11-12,2024-07-21,23585.989999999998,4.0,user@example.com,6201053438.0,india
CUST1648,Simran Kaur,FEMALE,30,Chennai,2022-11-08,2025-01-01,23585.989999999998,5.0,user@example.com,6933279122.0,India
CUST1799,Anjali Gupta,FEMALE,30,Delhi,2023-04-22,2021-06-03,23585.989999999998,1.0,test@domain.com,6469262645.0,InDia
CUST1748,Amit Kumar,MALE,30,Chennai,2023-08-27,2022-06-25,23585.989999999998,2.0,user@example.com,9763280502.0,InDia
CUST1984,Rahul Sharma,FEMALE,30,Kolkata,2021-11-19,2023-11-04,23585.989999999998,1.0,user@example.com,8379803951.0,India
CUST1904,Neha Verma,FEMALE,30,Chennai,2021-09-04,2022-10-04,23585.989999999998,1.0,user@example.com,9241104785.0,india
CUST1558,Neha Verma,MALE,30,Mumbai,2021-08-07,2022-04-05,23585.989999999998,1.0,invalid_email,7429808595.0,InDia
CUST1496,Rohit Mehta,MALE,30,Mumbai,2020-08-08,2024-01-23,23585.989999999998,1.0,user@example.com,9882328101.0,InDia
CUST1568,Rohit Mehta,FEMALE,30,Mumbai,2022-05-29,2023-09-13,23585.989999999998,5.0,user@example.com,8140903076.0,India
CUST1950,Anjali Gupta,MALE,30,Kolkata,2021-12-20,2022-07-04,23585.989999999998,5.0,test@domain.com,6380934706.0,InDia
CUST1725,Priya Singh,MALE,30,Chennai,2022-09-30,2022-02-10,23585.989999999998,1.0,user@example.com,9437298480.0,India
CUST1338,Priya Singh,FEMALE,30,Delhi,2022-05-26,2022-09-19,23585.989999999998,2.0,user@example.com,7122094586.0,InDia
CUST1452,Vikas Yadav,MALE,30,Mumbai,2023-01-22,2024-05-12,23585.989999999998,5.0,test@domain.com,6038831281.0,India
CUST1555,Amit Kumar,MALE,30,Delhi,2023-02-12,2022-01-12,23585.989999999998,5.0,user@example.com,6565576771.0,india
CUST1003,Arjun Singh,FEMALE,30,Mumbai,2020-01-11,2024-11-06,23585.989999999998,4.0,invalid_email,6565576771.0,India
CUST1121,Amit Kumar,MALE,30,Chennai,2023-12-15,2021-10-27,23585.989999999998,1.0,invalid_email,6736492577.0,InDia
CUST1577,Priya Singh,FEMALE,30,Delhi,2023-01-06,2023-07-24,23585.989999999998,4.0,invalid_email,9698774105.0,india
CUST1987,Neha Verma,FEMALE,30,Hyderabad,2020-03-01,2024-08-23,23585.989999999998,2.0,test@domain.com,9698774105.0,India
CUST1038,Kavya Nair,FEMALE,30,Hyderabad,2023-05-24,2023-06-26,23585.989999999998,2.0,user@example.com,9698774105.0,InDia
CUST1353,Priya Singh,MALE,30,Kolkata,2020-10-24,2024-04-14,23585.989999999998,5.0,user@example.com,8896274999.0,InDia
CUST1004,Rohit Mehta,FEMALE,30,Delhi,2021-02-15,2023-08-24,23585.989999999998,3.0,user@example.com,8896274999.0,india
